область,month,тип_квартири,середня_ціна_грн,data_status,shelling_count,drone_count,battle_count,total_attacks,fatalities,any_attack,unemp_monthly,total_attacks_lag1,total_attacks_lag2,fatalities_lag1,fatalities_lag2,rent_lag1,rent_lag2,log_rent,unemp_lag1
Одеська,2023-12,2-кімнатна квартира,7894.0,original,1,21,0,22,12,1,3933.0,17.0,23.0,1.0,0.0,8569.0,7616.0,8.973858256222792,3933.0
Одеська,2024-01,2-кімнатна квартира,8696.0,original,1,5,1,7,2,1,3933.0,22.0,17.0,12.0,1.0,7894.0,8569.0,9.070618428801046,3933.0
Одеська,2024-02,2-кімнатна квартира,9041.0,original,0,10,0,10,8,1,3933.0,7.0,22.0,2.0,12.0,8696.0,7894.0,9.109525066737367,3933.0
Одеська,2024-03,2-кімнатна квартира,8780.0,original,8,16,0,24,38,1,3933.0,10.0,7.0,8.0,2.0,9041.0,8696.0,9.080231686629162,3933.0
Одеська,2024-04,2-кімнатна квартира,8952.0,original,9,12,0,21,16,1,3933.0,24.0,10.0,38.0,8.0,8780.0,9041.0,9.09963224999176,3933.0
Одеська,2024-05,2-кімнатна квартира,8932.0,original,8,5,0,13,1,1,3933.0,21.0,24.0,16.0,38.0,8952.0,8780.0,9.097395612960048,3933.0
Одеська,2024-06,2-кімнатна квартира,8621.0,original,9,4,0,13,0,1,4843.0,13.0,21.0,1.0,16.0,8932.0,8952.0,9.061956366209925,3933.0
Одеська,2024-07,2-кімнатна квартира,9427.0,original,6,3,0,9,4,1,4843.0,13.0,13.0,0.0,1.0,8621.0,8932.0,9.15133319139615,4843.0
Одеська,2024-08,2-кімнатна квартира,9662.0,original,3,3,0,6,2,1,4843.0,9.0,13.0,4.0,0.0,9427.0,8621.0,9.175955945114351,4843.0
Одеська,2024-09,2-кімнатна квартира,10373.0,original,8,13,0,21,9,1,4766.0,6.0,9.0,2.0,4.0,9662.0,9427.0,9.246961555431827,4843.0
Одеська,2024-10,2-кімнатна квартира,10053.0,original,7,12,0,19,12,1,4766.0,21.0,6.0,9.0,2.0,10373.0,9662.0,9.215626376405421,4766.0
Одеська,2024-11,2-кімнатна квартира,9250.0,original,3,8,0,11,16,1,4766.0,19.0,21.0,12.0,9.0,10053.0,10373.0,9.132378830506472,4766.0
Одеська,2024-12,2-кімнатна квартира,9406.0,original,1,2,0,3,0,1,5031.0,11.0,19.0,16.0,12.0,9250.0,10053.0,9.149103062504993,4766.0
Одеська,2025-01,2-кімнатна квартира,9342.0,original,1,7,0,8,0,1,5031.0,3.0,11.0,0.0,16.0,9406.0,9250.0,9.142275641062053,5031.0
Одеська,2022-02,3-кімнатна квартира,10313.0,original,8,1,3,12,22,1,10267.0,,,,,,,9.24116051431607,
Одеська,2022-03,3-кімнатна квартира,9188.0,original,28,5,0,33,4,1,10267.0,12.0,,22.0,,10313.0,,9.125653563808989,10267.0
Одеська,2022-04,3-кімнатна квартира,7914.0,original,19,3,0,22,94,1,10267.0,33.0,12.0,4.0,22.0,9188.0,10313.0,8.97638862194537,10267.0
Одеська,2022-05,3-кімнатна квартира,8402.0,original,20,15,0,35,141,1,10267.0,22.0,33.0,94.0,4.0,7914.0,9188.0,9.036225051729327,10267.0
Одеська,2022-06,3-кімнатна квартира,7974.0,original,14,12,0,26,32,1,10267.0,35.0,22.0,141.0,94.0,8402.0,7914.0,8.983941527941301,10267.0
Одеська,2022-07,3-кімнатна квартира,7785.0,original,12,16,0,28,51,1,10267.0,26.0,35.0,32.0,141.0,7974.0,8402.0,8.959954084268098,10267.0
Одеська,2022-08,3-кімнатна квартира,8775.0,original,5,2,0,7,0,1,10267.0,28.0,26.0,51.0,32.0,7785.0,7974.0,9.079662048334066,10267.0
Одеська,2022-09,3-кімнатна квартира,8837.0,original,0,19,0,19,2,1,9744.0,7.0,28.0,0.0,51.0,8775.0,7785.0,9.086702731518004,10267.0
Одеська,2022-10,3-кімнатна квартира,9385.0,original,4,5,0,9,0,1,9744.0,19.0,7.0,2.0,0.0,8837.0,8775.0,9.14686794902061,9744.0
Одеська,2022-11,3-кімнатна квартира,8550.0,original,2,1,0,3,0,1,9744.0,9.0,19.0,0.0,2.0,9385.0,8837.0,9.053686561930807,9744.0
Одеська,2022-12,3-кімнатна квартира,8400.0,original,3,1,0,4,0,1,8073.0,3.0,9.0,0.0,0.0,8550.0,9385.0,9.035986984831405,9744.0
Одеська,2023-01,3-кімнатна квартира,8100.0,original,2,0,0,2,0,1,8073.0,4.0,3.0,0.0,0.0,8400.0,8550.0,8.99961934066053,8073.0
Одеська,2023-02,3-кімнатна квартира,8401.0,original,0,3,0,3,0,1,8073.0,2.0,4.0,0.0,0.0,8100.0,8400.0,9.036106025364846,8073.0
Одеська,2023-03,3-кімнатна квартира,9179.0,original,6,1,0,7,0,1,6758.0,3.0,2.0,0.0,0.0,8401.0,8100.0,9.12467354521909,8073.0
Одеська,2023-04,3-кімнатна квартира,8805.0,original,0,2,0,2,0,1,6758.0,7.0,3.0,0.0,0.0,9179.0,8401.0,9.083075020930307,6758.0
Одеська,2023-05,3-кімнатна квартира,9174.0,original,3,5,0,8,3,1,6758.0,2.0,7.0,0.0,0.0,8805.0,9179.0,9.124128675157117,6758.0
Одеська,2023-06,3-кімнатна квартира,9527.0,original,2,5,0,7,6,1,4457.0,8.0,2.0,3.0,0.0,9174.0,8805.0,9.161885151706779,6758.0
Одеська,2023-07,3-кімнатна квартира,9964.0,original,9,8,0,17,3,1,4457.0,7.0,8.0,6.0,3.0,9527.0,9174.0,9.20673387638207,4457.0
Одеська,2023-08,3-кімнатна квартира,11304.0,original,1,4,1,6,0,1,4457.0,17.0,7.0,3.0,6.0,9964.0,9527.0,9.332911924364364,4457.0
Одеська,2023-09,3-кімнатна квартира,10188.0,original,6,19,0,25,3,1,3933.0,6.0,17.0,0.0,3.0,11304.0,9964.0,9.228965836099349,4457.0
Одеська,2023-10,3-кімнатна квартира,9531.0,original,3,19,1,23,0,1,3933.0,25.0,6.0,3.0,0.0,10188.0,11304.0,9.162304922937626,3933.0
Одеська,2023-11,3-кімнатна квартира,6568.0,original,3,14,0,17,1,1,3933.0,23.0,25.0,0.0,3.0,9531.0,10188.0,8.789964651132264,3933.0
Одеська,2023-12,3-кімнатна квартира,9370.0,original,1,21,0,22,12,1,3933.0,17.0,23.0,1.0,0.0,6568.0,9531.0,9.145268375232467,3933.0
Одеська,2024-01,3-кімнатна квартира,8921.0,original,1,5,1,7,2,1,3933.0,22.0,17.0,12.0,1.0,9370.0,6568.0,9.096163326913784,3933.0
Одеська,2024-02,3-кімнатна квартира,9950.0,original,0,10,0,10,8,1,3933.0,7.0,22.0,2.0,12.0,8921.0,9370.0,9.205327830152639,3933.0
Одеська,2024-03,3-кімнатна квартира,11201.0,original,8,16,0,24,38,1,3933.0,10.0,7.0,8.0,2.0,9950.0,8921.0,9.32375833901174,3933.0
Одеська,2024-04,3-кімнатна квартира,10230.0,original,9,12,0,21,16,1,3933.0,24.0,10.0,38.0,8.0,11201.0,9950.0,9.233079858945672,3933.0
Одеська,2024-05,3-кімнатна квартира,10023.0,original,8,5,0,13,1,1,3933.0,21.0,24.0,16.0,38.0,10230.0,11201.0,9.212637731024866,3933.0
Одеська,2024-06,3-кімнатна квартира,9778.0,original,9,4,0,13,0,1,4843.0,13.0,21.0,1.0,16.0,10023.0,10230.0,9.187890243138591,3933.0
Одеська,2024-07,3-кімнатна квартира,9413.0,original,6,3,0,9,4,1,4843.0,13.0,13.0,0.0,1.0,9778.0,10023.0,9.14984699154722,4843.0
Одеська,2024-08,3-кімнатна квартира,10358.0,original,3,3,0,6,2,1,4843.0,9.0,13.0,4.0,0.0,9413.0,9778.0,9.245514446983837,4843.0
Одеська,2024-09,3-кімнатна квартира,10836.0,original,8,13,0,21,9,1,4766.0,6.0,9.0,2.0,4.0,10358.0,9413.0,9.290629203204986,4843.0
Одеська,2024-10,3-кімнатна квартира,10070.0,original,7,12,0,19,12,1,4766.0,21.0,6.0,9.0,2.0,10836.0,10358.0,9.217315985712608,4766.0
Одеська,2024-11,3-кімнатна квартира,10489.0,original,3,8,0,11,16,1,4766.0,19.0,21.0,12.0,9.0,10070.0,10836.0,9.258082367961604,4766.0
Одеська,2024-12,3-кімнатна квартира,9927.0,original,1,2,0,3,0,1,5031.0,11.0,19.0,16.0,12.0,10489.0,10070.0,9.203013596589722,4766.0
Одеська,2025-01,3-кімнатна квартира,10580.0,original,1,7,0,8,0,1,5031.0,3.0,11.0,0.0,16.0,9927.0,10489.0,9.26672070541229,5031.0
Полтавська,2022-02,1-кімнатна квартира,7307.0,original,1,0,0,1,0,1,14351.0,,,,,,,8.896588071791218,
Полтавська,2022-03,1-кімнатна квартира,6429.0,original,0,0,2,2,10,1,14351.0,1.0,,0.0,,7307.0,,8.768574284141687,14351.0
Полтавська,2022-04,1-кімнатна квартира,8929.0,original,6,0,1,7,1,1,14351.0,2.0,1.0,10.0,0.0,6429.0,7307.0,9.097059685517216,14351.0
Полтавська,2022-05,1-кімнатна квартира,8302.0,original,5,0,1,6,0,1,14351.0,7.0,2.0,1.0,10.0,8929.0,6429.0,9.024251728612985,14351.0
Полтавська,2022-06,1-кімнатна квартира,8375.0,original,1,1,0,2,10,1,14351.0,6.0,7.0,0.0,1.0,8302.0,8929.0,9.033006356693267,14351.0
Полтавська,2022-07,1-кімнатна квартира,11100.0,original,0,0,0,0,0,0,14351.0,2.0,6.0,10.0,0.0,8375.0,8302.0,9.314700387300425,14351.0
Полтавська,2022-08,1-кімнатна квартира,11450.0,original,0,1,0,1,0,1,14351.0,0.0,2.0,0.0,10.0,11100.0,8375.0,9.345745008982385,14351.0
Полтавська,2022-09,1-кімнатна квартира,9945.0,original,0,0,0,0,0,0,13627.0,1.0,0.0,0.0,0.0,11450.0,11100.0,9.204825191288073,14351.0
Полтавська,2022-10,1-кімнатна квартира,10138.0,original,2,1,1,4,1,1,13627.0,0.0,1.0,0.0,0.0,9945.0,11450.0,9.224046019032295,13627.0
Полтавська,2022-11,1-кімнатна квартира,8544.0,original,1,2,0,3,0,1,13627.0,4.0,0.0,1.0,0.0,10138.0,9945.0,9.052984561199976,13627.0
Полтавська,2022-12,1-кімнатна квартира,7723.0,original,0,0,0,0,0,0,8391.0,3.0,4.0,0.0,1.0,8544.0,10138.0,8.951958168569265,13627.0
Полтавська,2023-01,1-кімнатна квартира,8083.0,original,0,0,0,0,0,0,8391.0,0.0,3.0,0.0,0.0,7723.0,8544.0,8.997518369733845,8391.0
Полтавська,2023-02,1-кімнатна квартира,8258.0,original,1,0,0,1,0,1,8391.0,0.0,0.0,0.0,0.0,8083.0,7723.0,9.018937706446035,8391.0
Полтавська,2023-03,1-кімнатна квартира,8042.0,original,1,1,0,2,0,1,6203.0,1.0,0.0,0.0,0.0,8258.0,8083.0,8.992433087457218,8391.0
Полтавська,2023-04,1-кімнатна квартира,8567.0,original,0,1,0,1,0,1,6203.0,2.0,1.0,0.0,0.0,8042.0,8258.0,9.055672891964043,6203.0
Полтавська,2023-05,1-кімнатна квартира,8530.0,original,0,0,0,0,0,0,6203.0,1.0,2.0,0.0,0.0,8567.0,8042.0,9.051344640485725,6203.0
Полтавська,2023-06,1-кімнатна квартира,8264.0,original,0,2,0,2,0,1,5015.0,0.0,1.0,0.0,0.0,8530.0,8567.0,9.019664010799474,6203.0
Полтавська,2023-07,1-кімнатна квартира,9362.0,original,0,1,0,1,0,1,5015.0,2.0,0.0,0.0,0.0,8264.0,8530.0,9.144414221860016,5015.0
Полтавська,2023-08,1-кімнатна квартира,10656.0,original,1,1,0,2,4,1,5015.0,1.0,2.0,0.0,0.0,9362.0,8264.0,9.273878392780171,5015.0
Полтавська,2023-09,1-кімнатна квартира,9034.0,original,1,1,0,2,1,1,4904.0,2.0,1.0,4.0,0.0,10656.0,9362.0,9.108750516214549,5015.0
Полтавська,2023-10,1-кімнатна квартира,7738.0,original,2,5,0,7,0,1,4904.0,2.0,2.0,1.0,4.0,9034.0,10656.0,8.953898535260459,4904.0
Полтавська,2023-11,1-кімнатна квартира,7800.0,original,1,2,0,3,1,1,4904.0,7.0,2.0,0.0,1.0,7738.0,9034.0,8.961879012677683,4904.0
Полтавська,2023-12,1-кімнатна квартира,6641.0,original,0,4,0,4,0,1,4904.0,3.0,7.0,1.0,0.0,7800.0,7738.0,8.801017833540714,4904.0
Полтавська,2024-01,1-кімнатна квартира,10832.0,original,1,3,0,4,0,1,4904.0,4.0,3.0,0.0,1.0,6641.0,7800.0,9.290259995152056,4904.0
Полтавська,2024-02,1-кімнатна квартира,8673.0,original,2,4,0,6,0,1,4904.0,4.0,4.0,0.0,0.0,10832.0,6641.0,9.067970030684457,4904.0
Полтавська,2024-03,1-кімнатна квартира,10537.0,original,1,3,0,4,0,1,4904.0,6.0,4.0,0.0,0.0,8673.0,10832.0,9.262648151599528,4904.0
Полтавська,2024-04,1-кімнатна квартира,12468.0,original,1,3,0,4,1,1,4904.0,4.0,6.0,0.0,0.0,10537.0,8673.0,9.430920640887228,4904.0
Полтавська,2024-05,1-кімнатна квартира,9808.0,original,1,5,0,6,0,1,4904.0,4.0,4.0,1.0,0.0,12468.0,10537.0,9.190953658175992,4904.0
Полтавська,2024-06,1-кімнатна квартира,12144.0,original,3,2,0,5,1,1,5703.0,6.0,4.0,0.0,1.0,9808.0,12468.0,9.404590499635411,4904.0
Полтавська,2024-07,1-кімнатна квартира,11676.0,original,5,7,0,12,1,1,5703.0,5.0,6.0,1.0,0.0,12144.0,9808.0,9.365290731974005,5703.0
Полтавська,2024-08,1-кімнатна квартира,11943.0,original,0,6,0,6,0,1,5703.0,12.0,5.0,1.0,1.0,11676.0,12144.0,9.387900611668426,5703.0
Полтавська,2024-09,1-кімнатна квартира,11571.0,original,1,3,0,4,58,1,5737.0,6.0,12.0,0.0,1.0,11943.0,11676.0,9.356257246876337,5703.0
Полтавська,2024-10,1-кімнатна квартира,10212.0,original,2,4,0,6,0,1,5737.0,4.0,6.0,58.0,0.0,11571.0,11943.0,9.231318778361375,5737.0
Полтавська,2024-11,1-кімнатна квартира,10620.0,original,0,2,0,2,0,1,5737.0,6.0,4.0,0.0,58.0,10212.0,11571.0,9.27049429479593,5737.0
Полтавська,2024-12,1-кімнатна квартира,9864.0,original,1,0,0,1,0,1,6134.0,2.0,6.0,0.0,0.0,10620.0,10212.0,9.19664704484418,5737.0
Полтавська,2025-01,1-кімнатна квартира,9684.0,original,0,6,0,6,0,1,6134.0,1.0,2.0,0.0,0.0,9864.0,10620.0,9.178230318057949,6134.0
Полтавська,2022-02,2-кімнатна квартира,8563.0,original,1,0,0,1,0,1,14351.0,,,,,,,9.055205875026193,
Полтавська,2022-03,2-кімнатна квартира,4500.0,original,0,0,2,2,10,1,14351.0,1.0,,0.0,,8563.0,,8.411832675758411,14351.0
Полтавська,2022-04,2-кімнатна квартира,10500.0,original,6,0,1,7,1,1,14351.0,2.0,1.0,10.0,0.0,4500.0,8563.0,9.259130536145614,14351.0
Полтавська,2022-05,2-кімнатна квартира,11195.0,original,5,0,1,6,0,1,14351.0,7.0,2.0,1.0,10.0,10500.0,4500.0,9.323222529032856,14351.0
Полтавська,2022-06,2-кімнатна квартира,11413.0,original,1,1,0,2,10,1,14351.0,6.0,7.0,0.0,1.0,11195.0,10500.0,9.3425083355536,14351.0
Полтавська,2022-07,2-кімнатна квартира,14461.0,original,0,0,0,0,0,0,14351.0,2.0,6.0,10.0,0.0,11413.0,11195.0,9.579210649614792,14351.0
Полтавська,2022-08,2-кімнатна квартира,14215.0,original,0,1,0,1,0,1,14351.0,0.0,2.0,0.0,10.0,14461.0,11413.0,9.5620530240851,14351.0
Полтавська,2022-09,2-кімнатна квартира,12763.0,original,0,0,0,0,0,0,13627.0,1.0,0.0,0.0,0.0,14215.0,14461.0,9.45430563898269,14351.0
Полтавська,2022-10,2-кімнатна квартира,11562.0,original,2,1,1,4,1,1,13627.0,0.0,1.0,0.0,0.0,12763.0,14215.0,9.355479137642421,13627.0
Полтавська,2022-11,2-кімнатна квартира,10286.0,original,1,2,0,3,0,1,13627.0,4.0,0.0,1.0,0.0,11562.0,12763.0,9.23853902633486,13627.0
Полтавська,2022-12,2-кімнатна квартира,9841.0,original,0,0,0,0,0,0,8391.0,3.0,4.0,0.0,1.0,10286.0,11562.0,9.194312610898985,13627.0
Полтавська,2023-01,2-кімнатна квартира,9339.0,original,0,0,0,0,0,0,8391.0,0.0,3.0,0.0,0.0,9841.0,10286.0,9.141954459109717,8391.0
Полтавська,2023-02,2-кімнатна квартира,9627.0,original,1,0,0,1,0,1,8391.0,0.0,0.0,0.0,0.0,9339.0,9841.0,9.172326929777967,8391.0
Полтавська,2023-03,2-кімнатна квартира,9849.0,original,1,1,0,2,0,1,6203.0,1.0,0.0,0.0,0.0,9627.0,9339.0,9.195125206169703,8391.0
Полтавська,2023-04,2-кімнатна квартира,10266.0,original,0,1,0,1,0,1,6203.0,2.0,1.0,0.0,0.0,9849.0,9627.0,9.236592743120248,6203.0
Полтавська,2023-05,2-кімнатна квартира,10352.0,original,0,0,0,0,0,0,6203.0,1.0,2.0,0.0,0.0,10266.0,9849.0,9.244935016740682,6203.0
Полтавська,2023-06,2-кімнатна квартира,11208.0,original,0,2,0,2,0,1,5015.0,0.0,1.0,0.0,0.0,10352.0,10266.0,9.324383088016843,6203.0
Полтавська,2023-07,2-кімнатна квартира,10150.0,original,0,1,0,1,0,1,5015.0,2.0,0.0,0.0,0.0,11208.0,10352.0,9.225228984469933,5015.0
Полтавська,2023-08,2-кімнатна квартира,9892.0,original,1,1,0,2,4,1,5015.0,1.0,2.0,0.0,0.0,10150.0,11208.0,9.199481628641307,5015.0
Полтавська,2023-09,2-кімнатна квартира,10983.0,original,1,1,0,2,1,1,4904.0,2.0,1.0,4.0,0.0,9892.0,10150.0,9.304103901788347,5015.0
Полтавська,2023-10,2-кімнатна квартира,10348.0,original,2,5,0,7,0,1,4904.0,2.0,2.0,1.0,4.0,10983.0,9892.0,9.24454854330592,4904.0
Полтавська,2023-11,2-кімнатна квартира,8973.0,original,1,2,0,3,1,1,4904.0,7.0,2.0,0.0,1.0,10348.0,10983.0,9.101975347298058,4904.0
Полтавська,2023-12,2-кімнатна квартира,10623.0,original,0,4,0,4,0,1,4904.0,3.0,7.0,1.0,0.0,8973.0,10348.0,9.270776740780013,4904.0
Полтавська,2024-01,2-кімнатна квартира,12356.0,original,1,3,0,4,0,1,4904.0,4.0,3.0,0.0,1.0,10623.0,8973.0,9.421897054038473,4904.0
Полтавська,2024-02,2-кімнатна квартира,11688.0,original,2,4,0,6,0,1,4904.0,4.0,4.0,0.0,0.0,12356.0,10623.0,9.366317953430535,4904.0
Полтавська,2024-03,2-кімнатна квартира,12545.0,original,1,3,0,4,0,1,4904.0,6.0,4.0,0.0,0.0,11688.0,12356.0,9.437077458800523,4904.0
Полтавська,2024-04,2-кімнатна квартира,12715.0,original,1,3,0,4,1,1,4904.0,4.0,6.0,0.0,0.0,12545.0,11688.0,9.45053767785622,4904.0
Полтавська,2024-05,2-кімнатна квартира,11463.0,original,1,5,0,6,0,1,4904.0,4.0,4.0,1.0,0.0,12715.0,12545.0,9.34687973611501,4904.0
Полтавська,2024-06,2-кімнатна квартира,11081.0,original,3,2,0,5,1,1,5703.0,6.0,4.0,0.0,1.0,11463.0,12715.0,9.312987208936326,4904.0
Полтавська,2024-07,2-кімнатна квартира,13865.0,original,5,7,0,12,1,1,5703.0,5.0,6.0,1.0,0.0,11081.0,11463.0,9.537122958049878,5703.0
Полтавська,2024-08,2-кімнатна квартира,12840.0,original,0,6,0,6,0,1,5703.0,12.0,5.0,1.0,1.0,13865.0,11081.0,9.460320577243952,5703.0
Полтавська,2024-09,2-кімнатна квартира,12684.0,original,1,3,0,4,58,1,5737.0,6.0,12.0,0.0,1.0,12840.0,13865.0,9.448096635658239,5703.0
Полтавська,2024-10,2-кімнатна квартира,11473.0,original,2,4,0,6,0,1,5737.0,4.0,6.0,58.0,0.0,12684.0,12840.0,9.347751727799142,5737.0
Полтавська,2024-11,2-кімнатна квартира,11085.0,original,0,2,0,2,0,1,5737.0,6.0,4.0,0.0,58.0,11473.0,12684.0,9.313348122050412,5737.0
Полтавська,2024-12,2-кімнатна квартира,12407.0,original,1,0,0,1,0,1,6134.0,2.0,6.0,0.0,0.0,11085.0,11473.0,9.426016108442871,5737.0
Полтавська,2025-01,2-кімнатна квартира,11827.0,original,0,6,0,6,0,1,6134.0,1.0,2.0,0.0,0.0,12407.0,11085.0,9.378140332251117,6134.0
Полтавська,2022-02,3-кімнатна квартира,5500.0,original,1,0,0,1,0,1,14351.0,,,,,,,8.612503371220562,
Полтавська,2022-03,3-кімнатна квартира,10250.0,interpolated,0,0,2,2,10,1,14351.0,1.0,,0.0,,5500.0,,9.235032984566555,14351.0
Полтавська,2022-04,3-кімнатна квартира,15000.0,original,6,0,1,7,1,1,14351.0,2.0,1.0,10.0,0.0,10250.0,5500.0,9.615805480084347,14351.0
Полтавська,2022-05,3-кімнатна квартира,13042.0,original,5,0,1,6,0,1,14351.0,7.0,2.0,1.0,10.0,15000.0,10250.0,9.475930197953147,14351.0
Полтавська,2022-06,3-кімнатна квартира,14895.0,original,1,1,0,2,10,1,14351.0,6.0,7.0,0.0,1.0,13042.0,15000.0,9.608780865147382,14351.0
Полтавська,2022-07,3-кімнатна квартира,14793.0,original,0,0,0,0,0,0,14351.0,2.0,6.0,10.0,0.0,14895.0,13042.0,9.601909374892236,14351.0
Полтавська,2022-08,3-кімнатна квартира,16392.0,original,0,1,0,1,0,1,14351.0,0.0,2.0,0.0,10.0,14793.0,14895.0,9.704548689918736,14351.0
Полтавська,2022-09,3-кімнатна квартира,14344.0,original,0,0,0,0,0,0,13627.0,1.0,0.0,0.0,0.0,16392.0,14793.0,9.571087015284968,14351.0
Полтавська,2022-10,3-кімнатна квартира,13754.0,original,2,1,1,4,1,1,13627.0,0.0,1.0,0.0,0.0,14344.0,16392.0,9.529084969879781,13627.0
Полтавська,2022-11,3-кімнатна квартира,12163.0,original,1,2,0,3,0,1,13627.0,4.0,0.0,1.0,0.0,13754.0,14344.0,9.406153835618436,13627.0
Полтавська,2022-12,3-кімнатна квартира,11775.0,original,0,0,0,0,0,0,8391.0,3.0,4.0,0.0,1.0,12163.0,13754.0,9.373733918884618,13627.0
Полтавська,2023-01,3-кімнатна квартира,10870.0,original,0,0,0,0,0,0,8391.0,0.0,3.0,0.0,0.0,11775.0,12163.0,9.293761980115255,8391.0
Полтавська,2023-02,3-кімнатна квартира,11787.0,original,1,0,0,1,0,1,8391.0,0.0,0.0,0.0,0.0,10870.0,11775.0,9.37475250822657,8391.0
Полтавська,2023-03,3-кімнатна квартира,13181.0,original,1,1,0,2,0,1,6203.0,1.0,0.0,0.0,0.0,11787.0,10870.0,9.486531677712465,8391.0
Полтавська,2023-04,3-кімнатна квартира,11548.0,original,0,1,0,1,0,1,6203.0,2.0,1.0,0.0,0.0,13181.0,11787.0,9.354267540782825,6203.0
Полтавська,2023-05,3-кімнатна квартира,11500.0,original,0,0,0,0,0,0,6203.0,1.0,2.0,0.0,0.0,11548.0,13181.0,9.350102314351341,6203.0
Полтавська,2023-06,3-кімнатна квартира,13766.0,original,0,2,0,2,0,1,5015.0,0.0,1.0,0.0,0.0,11500.0,11548.0,9.52995706295831,6203.0
Полтавська,2023-07,3-кімнатна квартира,10360.0,original,0,1,0,1,0,1,5015.0,2.0,0.0,0.0,0.0,13766.0,11500.0,9.245707515813473,5015.0
Полтавська,2023-08,3-кімнатна квартира,11942.0,original,1,1,0,2,4,1,5015.0,1.0,2.0,0.0,0.0,10360.0,13766.0,9.387816877106937,5015.0
Полтавська,2023-09,3-кімнатна квартира,12000.0,original,1,1,0,2,1,1,4904.0,2.0,1.0,4.0,0.0,11942.0,10360.0,9.392661928770137,5015.0
Полтавська,2023-10,3-кімнатна квартира,7300.0,original,2,5,0,7,0,1,4904.0,2.0,2.0,1.0,4.0,12000.0,11942.0,8.895629627136483,4904.0
Полтавська,2023-11,3-кімнатна квартира,9165.0,original,1,2,0,3,1,1,4904.0,7.0,2.0,0.0,1.0,7300.0,12000.0,9.123147160273806,4904.0
Полтавська,2023-12,3-кімнатна квартира,8709.0,original,0,4,0,4,0,1,4904.0,3.0,7.0,1.0,0.0,9165.0,7300.0,9.07211225269274,4904.0
Полтавська,2024-01,3-кімнатна квартира,12568.0,original,1,3,0,4,0,1,4904.0,4.0,3.0,0.0,1.0,8709.0,9165.0,9.438909179935457,4904.0
Полтавська,2024-02,3-кімнатна квартира,17225.0,original,2,4,0,6,0,1,4904.0,4.0,4.0,0.0,0.0,12568.0,8709.0,9.75411709588186,4904.0
Полтавська,2024-03,3-кімнатна квартира,12625.0,original,1,3,0,4,0,1,4904.0,6.0,4.0,0.0,0.0,17225.0,12568.0,9.443434254143561,4904.0
Полтавська,2024-04,3-кімнатна квартира,13676.0,original,1,3,0,4,1,1,4904.0,4.0,6.0,0.0,0.0,12625.0,17225.0,9.523397750759193,4904.0
Полтавська,2024-05,3-кімнатна квартира,14618.0,original,1,5,0,6,0,1,4904.0,4.0,4.0,1.0,0.0,13676.0,12625.0,9.590008925040337,4904.0
Полтавська,2024-06,3-кімнатна квартира,10846.0,original,3,2,0,5,1,1,5703.0,6.0,4.0,0.0,1.0,14618.0,13676.0,9.291551627401006,4904.0
Полтавська,2024-07,3-кімнатна квартира,15737.0,original,5,7,0,12,1,1,5703.0,5.0,6.0,1.0,0.0,10846.0,14618.0,9.663769906600864,5703.0
Полтавська,2024-08,3-кімнатна квартира,13916.0,original,0,6,0,6,0,1,5703.0,12.0,5.0,1.0,1.0,15737.0,10846.0,9.540794536271832,5703.0
Полтавська,2024-09,3-кімнатна квартира,13381.0,original,1,3,0,4,58,1,5737.0,6.0,12.0,0.0,1.0,13916.0,15737.0,9.50159106930499,5703.0
Полтавська,2024-10,3-кімнатна квартира,13459.0,original,2,4,0,6,0,1,5737.0,4.0,6.0,58.0,0.0,13381.0,13916.0,9.507403306233716,5737.0
Полтавська,2024-11,3-кімнатна квартира,12850.0,original,0,2,0,2,0,1,5737.0,6.0,4.0,0.0,58.0,13459.0,13381.0,9.461099090323366,5737.0
Полтавська,2024-12,3-кімнатна квартира,11111.0,original,1,0,0,1,0,1,6134.0,2.0,6.0,0.0,0.0,12850.0,13459.0,9.315690887584008,5737.0
Полтавська,2025-01,3-кімнатна квартира,10000.0,original,0,6,0,6,0,1,6134.0,1.0,2.0,0.0,0.0,11111.0,12850.0,9.210340371976184,6134.0
Рівненська,2022-02,1-кімнатна квартира,5974.0,original,0,0,1,1,0,1,11119.0,,,,,,,8.695171998776056,
Рівненська,2022-03,1-кімнатна квартира,6263.0,original,7,3,0,10,9,1,11119.0,1.0,,0.0,,5974.0,,8.742414582525413,11119.0
Рівненська,2022-04,1-кімнатна квартира,6250.0,original,1,0,0,1,0,1,11119.0,10.0,1.0,9.0,0.0,6263.0,5974.0,8.740336742730447,11119.0
Рівненська,2022-05,1-кімнатна квартира,6597.0,original,1,0,0,1,0,1,11119.0,1.0,10.0,0.0,9.0,6250.0,6263.0,8.794370279222871,11119.0
Рівненська,2022-06,1-кімнатна квартира,6844.0,original,0,1,0,1,4,1,11119.0,1.0,1.0,0.0,0.0,6597.0,6250.0,8.831127635012084,11119.0
Рівненська,2022-07,1-кімнатна квартира,6228.0,original,0,0,0,0,0,0,11119.0,1.0,1.0,4.0,0.0,6844.0,6597.0,8.73681053295389,11119.0
Рівненська,2022-08,1-кімнатна квартира,7309.0,original,0,2,0,2,0,1,11119.0,0.0,1.0,0.0,4.0,6228.0,6844.0,8.896861744480391,11119.0
